Group;  in;  out; indef; in/out;  in-out/in+out; hub_ranks; auth_ranks
Int neuro; 2; 2; 1; 1; 0; 4.9877e-12; 6.4913e-15
Int neuro; 1; 0; 0; inf; 1; 0; 0.0033784
Int neuro; 2; 2; 0; 1; 0; 1.0549e-19; 0.0001883
Int neuro; 0; 1; 0; 0; -1; 1.7896e-11; 0
Int neuro; 1; 0; 0; inf; 1; 0; 0.0024617
Int neuro; 1; 0; 0; inf; 1; 0; 0.00017283
Int neuro; 2; 3; 0; 0.66667; -0.2; 0.00059778; 4.9346e-20
Int neuro; 1; 0; 1; inf; 1; 0; 0.0054054
Int neuro; 1; 0; 0; inf; 1; 0; 0.0054054
Int neuro; 2; 0; 0; inf; 1; 0; 3.5e-15
Int neuro; 0; 0; 1; inf; inf; 0.0027027; 0.0027027
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 1; 0; 0; inf; 1; 0; 0.00024205
Int neuro; 1; 3; 0; 0.33333; -0.5; 0.00079489; 9.9464e-23
Int neuro; 1; 0; 0; inf; 1; 0; 0.00024205
Int neuro; 1; 4; 0; 0.25; -0.6; 0.00011341; 9.2554e-31
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 1; 4; 1; 0.25; -0.6; 1.2106e-14; 0.00083322
Int neuro; 1; 1; 1; 1; 0; 3.8827e-23; 0.0005179
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 1; 0; 0; inf; 1; 0; 1.442e-12
Int neuro; 3; 1; 1; 3; 0.5; 1.0742e-22; 6.2112e-23
Int neuro; 0; 1; 1; 0; -1; 3.8188e-15; 0
Int neuro; 1; 0; 0; inf; 1; 0; 9.9464e-23
Int neuro; 1; 2; 1; 0.5; -0.33333; 0.00024746; 3.2092e-10
Int neuro; 2; 4; 0; 0.5; -0.33333; 0.00031206; 6.2112e-23
Int neuro; 0; 1; 0; 0; -1; 0.0054054; 0
Int neuro; 1; 2; 1; 0.5; -0.33333; 1.2012e-06; 0.0020347
Int neuro; 4; 0; 1; inf; 1; 0; 0.00039889
Int neuro; 1; 0; 0; inf; 1; 0; 3.0498e-20
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 2; 0; 1; inf; 1; 0; 0.0066811
Int neuro; 1; 1; 1; 1; 0; 0.0041292; 0.0041291
Int neuro; 0; 1; 0; 0; -1; 3.7724e-07; 0
Int neuro; 0; 2; 0; 0; -1; 1.11e-09; 0
Int neuro; 0; 1; 0; 0; -1; 3.2013e-30; 0
Int neuro; 2; 2; 0; 1; 0; 0.001298; 0.0019143
Int neuro; 3; 1; 1; 3; 0.5; 2.0341e-05; 3.2787e-05
Int neuro; 1; 0; 0; inf; 1; 0; 1.0946e-06
Int neuro; 2; 4; 1; 0.5; -0.33333; 0.002882; 4.6041e-15
Int neuro; 0; 1; 1; 0; -1; 0.0025188; 0
Int neuro; 2; 2; 0; 1; 0; 0.0021047; 0.0026506
Int neuro; 2; 3; 1; 0.66667; -0.2; 0.0039782; 1.7711e-06
Int neuro; 6; 4; 0; 1.5; 0.2; 0.0065504; 0.007313
Int neuro; 1; 2; 0; 0.5; -0.33333; 0.00095423; 9.2554e-31
Int neuro; 3; 1; 0; 3; 0.5; 0.0023125; 0.010383
Int neuro; 2; 0; 0; inf; 1; 0; 7.7426e-05
Int neuro; 0; 1; 0; 0; -1; 0.0043522; 0
Int neuro; 2; 2; 0; 1; 0; 0.0074776; 0.0055172
Int neuro; 4; 1; 1; 4; 0.6; 7.4238e-07; 0.0074563
Int neuro; 4; 0; 1; inf; 1; 0; 0.0049699
Int neuro; 0; 1; 1; 0; -1; 0.0031253; 0
Int neuro; 4; 4; 0; 1; 0; 0.0060236; 0.0028239
Int neuro; 1; 2; 0; 0.5; -0.33333; 0.0066812; 6.1037e-07
Int neuro; 1; 1; 0; 1; 0; 3.2013e-30; 9.2554e-31
Int neuro; 2; 0; 0; inf; 1; 0; 0.0021168
Int neuro; 2; 1; 0; 2; 0.33333; 0.0025188; 0.0055506
Int neuro; 2; 1; 0; 2; 0.33333; 8.3269e-10; 0.0055506
Int neuro; 2; 1; 0; 2; 0.33333; 1.0742e-22; 0.00069874
Int neuro; 3; 2; 0; 1.5; 0.2; 0.0026175; 0.0032334
Int neuro; 1; 1; 0; 1; 0; 1.0408e-14; 9.2554e-31
Int neuro; 1; 1; 0; 1; 0; 3.2013e-30; 9.2554e-31
Int neuro; 1; 3; 1; 0.33333; -0.5; 0.0067752; 0.0032832
Int neuro; 0; 1; 0; 0; -1; 0.0040541; 0
Int neuro; 0; 3; 0; 0; -1; 0.0084819; 0
Int neuro; 2; 1; 0; 2; 0.33333; 3.2013e-30; 0.00086454
Int neuro; 3; 2; 0; 1.5; 0.2; 0.0026631; 0.017156
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 1; 5; 1; 0.2; -0.66667; 0.0098088; 0.0022673
Int neuro; 1; 0; 0; inf; 1; 0; 0.0054054
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 2; 1; 1; 2; 0.33333; 1.3918e-09; 1.906e-09
Int neuro; 2; 2; 0; 1; 0; 0.015027; 0.014632
Int neuro; 1; 2; 0; 0.5; -0.33333; 0.0027428; 0.00013158
Int neuro; 1; 1; 0; 1; 0; 0.003844; 0.0018938
Int neuro; 3; 1; 0; 3; 0.5; 3.2013e-30; 1.5935e-14
Int neuro; 4; 2; 0; 2; 0.33333; 1.8754e-14; 1.2779e-14
Int neuro; 0; 1; 0; 0; -1; 1.3918e-09; 0
Int neuro; 1; 0; 0; inf; 1; 0; 1.3156e-12
Int neuro; 2; 2; 0; 1; 0; 0.0029245; 0.023732
Int neuro; 4; 7; 1; 0.57143; -0.27273; 0.00045513; 0.0095761
Int neuro; 1; 3; 0; 0.33333; -0.5; 0.0036792; 0.00013158
Int neuro; 0; 1; 0; 0; -1; 0.0054054; 0
Int neuro; 1; 1; 1; 1; 0; 8.3269e-10; 1.643e-09
Int neuro; 1; 2; 0; 0.5; -0.33333; 0.01934; 0.0017415
Int neuro; 9; 5; 0; 1.8; 0.28571; 0.046767; 0.049888
Int neuro; 1; 1; 0; 1; 0; 5.5143e-13; 0.0043353
Int neuro; 3; 3; 0; 1; 0; 0.024184; 0.0011953
Int neuro; 0; 1; 0; 0; -1; 0.0025157; 0
Int neuro; 0; 1; 0; 0; -1; 0.0054054; 0
Int neuro; 4; 0; 0; inf; 1; 0; 2.7923e-09
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 1; 1; 0; 1; 0; 0.0040541; 0.0040541
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 1; 4; 0; 0.25; -0.6; 5.4826e-09; 9.2554e-31
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 2; 8; 0; 0.25; -0.6; 0.062745; 0.0083081
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 2; 0; 1; inf; 1; 0; 0.00013158
Int neuro; 3; 4; 0; 0.75; -0.14286; 0.043204; 0.032595
Int neuro; 1; 0; 0; inf; 1; 0; 1.643e-09
Int neuro; 1; 1; 0; 1; 0; 1.2978e-14; 0.01814
Int neuro; 1; 0; 0; inf; 1; 0; 0.0054054
Int neuro; 2; 2; 1; 1; 0; 0.0012347; 0.0001424
Int neuro; 1; 0; 1; inf; 1; 0; 0.0040541
Int neuro; 2; 1; 1; 2; 0.33333; 1.3918e-09; 2.9058e-09
Int neuro; 1; 0; 0; inf; 1; 0; 9.2554e-31
Int neuro; 3; 1; 0; 3; 0.5; 3.2013e-30; 3.3951e-09
Int neuro; 2; 3; 0; 0.66667; -0.2; 0.029417; 0.031662
Int neuro; 1; 1; 0; 1; 0; 1.0408e-14; 0.01814
Int neuro; 1; 1; 1; 1; 0; 3.2013e-30; 1.3207e-09
Int neuro; 6; 4; 0; 1.5; 0.2; 0.025812; 0.052482
Int neuro; 1; 1; 1; 1; 0; 3.2013e-30; 5.5467e-18
Int neuro; 7; 3; 1; 2.3333; 0.4; 0.015568; 0.062089
Int neuro; 0; 2; 0; 0; -1; 1.9185e-17; 0
Int neuro; 0; 3; 0; 0; -1; 2.7124e-18; 0
Int neuro; 2; 3; 0; 0.66667; -0.2; 2.3386e-14; 7.092e-15
Int neuro; 0; 0; 1; inf; inf; 0.0027027; 0.0027027
Int neuro; 3; 1; 1; 3; 0.5; 3.741e-05; 0.0047001
Int neuro; 0; 1; 0; 0; -1; 5.7758e-15; 0
Int neuro; 1; 1; 0; 1; 0; 1.0647e-17; 7.842e-19
Int neuro; 1; 0; 0; inf; 1; 0; 9.2554e-31
Int neuro; 0; 4; 0; 0; -1; 4.5682e-09; 0
Int neuro; 2; 0; 0; inf; 1; 0; 1.5431e-09
Int neuro; 3; 1; 0; 3; 0.5; 6.5194e-20; 0.0048708
Int neuro; 0; 1; 0; 0; -1; 1.6923e-09; 0
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 2; 2; 0; 1; 0; 1.0549e-19; 1.2463e-17
Int neuro; 1; 2; 0; 0.5; -0.33333; 2.3923e-17; 9.2554e-31
Int neuro; 0; 2; 0; 0; -1; 0.015022; 0
Int neuro; 2; 2; 0; 1; 0; 0.0012796; 4.9346e-20
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 1; 1; 1; 1; 0; 3.2013e-30; 3.1056e-23
Int neuro; 1; 1; 0; 1; 0; 7.6916e-10; 9.2554e-31
Int neuro; 2; 0; 0; inf; 1; 0; 9.9947e-18
Int neuro; 1; 2; 0; 0.5; -0.33333; 0.013787; 0.0074626
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 1; 0; 0; inf; 1; 0; 7.842e-19
Int neuro; 0; 2; 1; 0; -1; 1.6614e-05; 0
Int neuro; 1; 3; 0; 0.33333; -0.5; 1.0742e-22; 7.842e-19
Int neuro; 0; 2; 0; 0; -1; 2.5289e-06; 0
Int neuro; 4; 3; 0; 1.3333; 0.14286; 1.1967e-05; 7.4581e-06
Int neuro; 0; 1; 0; 0; -1; 0.016311; 0
Int neuro; 1; 1; 0; 1; 0; 3.2013e-30; 3.0498e-20
Int neuro; 2; 1; 0; 2; 0.33333; 0.0022846; 0.003957
Int neuro; 0; 1; 0; 0; -1; 3.2013e-30; 0
Int neuro; 1; 1; 0; 1; 0; 3.2013e-30; 9.2554e-31
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 1; 1; 1; 1; 0; 0.016311; 0.0045009
Int neuro; 2; 5; 0; 0.4; -0.42857; 4.3158e-05; 3.1056e-23
Int neuro; 3; 1; 0; 3; 0.5; 1.8457e-05; 3.4608e-05
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 0; 1; 0; 0; -1; 0.0040541; 0
Int neuro; 2; 1; 0; 2; 0.33333; 0.0022846; 0.003957
Int neuro; 0; 3; 0; 0; -1; 0.0062416; 0
Int neuro; 5; 0; 3; inf; 1; 0; 4.3672e-05
Int neuro; 8; 1; 1; 8; 0.77778; 1.4809e-05; 4.8998e-05
Int neuro; 1; 0; 0; inf; 1; 0; 9.2554e-31
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 4; 0; 0; inf; 1; 0; 5.4433e-05
Int neuro; 3; 0; 0; inf; 1; 0; 0.0050111
Int neuro; 1; 0; 0; inf; 1; 0; 4.2916e-34
Int neuro; 1; 0; 0; inf; 1; 0; 0.0028967
Int neuro; 2; 1; 1; 2; 0.33333; 1.6614e-05; 4.7153e-05
Int neuro; 2; 0; 0; inf; 1; 0; 0.0081081
Int neuro; 2; 1; 0; 2; 0.33333; 3.2013e-30; 3.4597e-06
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 0; 3; 0; 0; -1; 7.0005e-05; 0
Int neuro; 0; 3; 0; 0; -1; 1.0649e-33; 0
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 1; 0; 0; inf; 1; 0; 0.0054054
Int neuro; 0; 4; 1; 0; -1; 7.6544e-05; 0
Int neuro; 4; 4; 1; 1; 0; 2.3267e-05; 3.1831e-05
Int neuro; 1; 1; 0; 1; 0; 2.0663e-81; 4.2916e-34
Int neuro; 1; 9; 0; 0.11111; -0.8; 9.3088e-05; 1.2788e-05
Int neuro; 0; 2; 0; 0; -1; 0.005011; 0
Int neuro; 1; 0; 0; inf; 1; 0; 8.3272e-82
Int neuro; 0; 2; 0; 0; -1; 0.005011; 0
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 0; 1; 0; 0; -1; 0.0040541; 0
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 0; 1; 0; 0; -1; 0.0040541; 0
Int neuro; 0; 1; 0; 0; -1; 0.0054054; 0
Int neuro; 1; 1; 0; 1; 0; 1.0793e-05; 9.2554e-31
Int neuro; 8; 1; 0; 8; 0.77778; 1.0118e-05; 0.00010487
Int neuro; 3; 0; 1; inf; 1; 0; 0.0050111
Int neuro; 1; 2; 0; 0.5; -0.33333; 0.0030971; 0.003097
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 2; 3; 0; 0.66667; -0.2; 4.4231e-05; 2.9838e-05
Int neuro; 1; 2; 0; 0.5; -0.33333; 0.0030971; 0.003097
Int neuro; 1; 2; 0; 0.5; -0.33333; 3.3204e-21; 4.2916e-34
Int neuro; 0; 2; 0; 0; -1; 3.9424e-05; 0
Int neuro; 1; 1; 0; 1; 0; 0.0034622; 0.0048698
Int neuro; 1; 4; 0; 0.25; -0.6; 3.9424e-05; 1.2788e-05
Int neuro; 0; 1; 0; 0; -1; 3.3204e-21; 0
Int neuro; 0; 1; 1; 0; -1; 3.3204e-21; 0
Int neuro; 1; 0; 0; inf; 1; 0; 8.3272e-82
Int neuro; 1; 1; 0; 1; 0; 0.0040541; 0.0040541
Int neuro; 2; 4; 0; 0.5; -0.33333; 0.011526; 0.0048372
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 0; 1; 0; 0; -1; 2.8647e-12; 0
Int neuro; 1; 1; 0; 1; 0; 1.0793e-05; 6.7269e-06
Int neuro; 1; 2; 0; 0.5; -0.33333; 0.0086968; 1.2103e-12
Int neuro; 1; 0; 0; inf; 1; 0; 1.2103e-12
Int neuro; 1; 2; 0; 0.5; -0.33333; 0.0027027; 0.0027027
Int neuro; 2; 1; 0; 2; 0.33333; 0.0027027; 0.0027027
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 1; 1; 0; 1; 0; 2.0663e-81; 0.0054351
Int neuro; 1; 2; 0; 0.5; -0.33333; 1.0742e-22; 1.1398e-05
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 1; 0; 0; inf; 1; 0; 0.0040541
Int neuro; 1; 1; 0; 1; 0; 3.2013e-30; 1.1398e-05
Int neuro; 1; 0; 0; inf; 1; 0; 9.7516e-05
Int neuro; 0; 1; 0; 0; -1; 9.3803e-40; 0
Int neuro; 1; 1; 0; 1; 0; 2.8647e-12; 1.2103e-12
Int neuro; 6; 1; 0; 6; 0.71429; 7.031e-05; 5.3525e-21
Int neuro; 1; 0; 0; inf; 1; 0; 9.2554e-31
Int neuro; 1; 0; 0; inf; 1; 0; 0.0054054
Int neuro; 0; 1; 0; 0; -1; 0.0054054; 0
Int neuro; 3; 2; 1; 1.5; 0.2; 0.00024197; 0.00016854
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 4; 1; 0; 4; 0.6; 3.2013e-30; 6.2112e-23
Int neuro; 4; 0; 0; inf; 1; 0; 0.01497
Int neuro; 0; 2; 0; 0; -1; 3.3204e-21; 0
Int neuro; 1; 0; 0; inf; 1; 0; 9.2554e-31
Int neuro; 2; 2; 0; 1; 0; 0.0027522; 0.0064106
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 1; 1; 0; 1; 0; 2.8647e-12; 0.0026839
Int neuro; 3; 0; 1; inf; 1; 0; 9.897e-40
Int neuro; 2; 4; 0; 0.5; -0.33333; 2.8647e-12; 0.0078888
Int neuro; 1; 2; 0; 0.5; -0.33333; 1.0742e-22; 3.1056e-23
Int neuro; 0; 2; 0; 0; -1; 1.9288e-22; 0
Int neuro; 0; 3; 1; 0; -1; 0.01521; 0
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 0; 2; 0; 0; -1; 0.0063525; 0
Int neuro; 0; 1; 0; 0; -1; 1.6976e-07; 0
Int neuro; 1; 2; 2; 0.5; -0.33333; 0.00027759; 6.1167e-40
Int neuro; 2; 0; 0; inf; 1; 0; 0.00048252
Int neuro; 0; 1; 0; 0; -1; 2.8647e-12; 0
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 0; 2; 0; 0; -1; 0.013486; 0
Int neuro; 2; 2; 0; 1; 0; 0.0036468; 0.001428
Int neuro; 0; 3; 0; 0; -1; 1.5178e-39; 0
Int neuro; 2; 0; 0; inf; 1; 0; 4.0435e-07
Int neuro; 2; 1; 0; 2; 0.33333; 0.00062768; 0.001892
Int neuro; 1; 1; 1; 1; 0; 0.00083132; 1.2103e-12
Int neuro; 3; 1; 1; 3; 0.5; 0.00019307; 0.00049687
Int neuro; 4; 1; 2; 4; 0.6; 5.6268e-07; 1.2103e-12
Int neuro; 2; 0; 0; inf; 1; 0; 6.2239e-07
Int neuro; 0; 1; 0; 0; -1; 7.031e-05; 0
Int neuro; 2; 2; 0; 1; 0; 0.0030903; 1.0473e-22
Int neuro; 4; 1; 0; 4; 0.6; 6.6988e-23; 0.0076762
Int neuro; 1; 1; 0; 1; 0; 1.6976e-07; 3.9487e-10
Int neuro; 3; 5; 0; 0.6; -0.25; 0.015957; 0.028065
Int neuro; 2; 3; 0; 0.66667; -0.2; 2.6193e-51; 0.00046281
Int neuro; 0; 3; 0; 0; -1; 2.6193e-51; 0
Int neuro; 1; 1; 1; 1; 0; 0.0013319; 3.9487e-10
Int neuro; 0; 0; 1; inf; inf; 0.0027027; 0.0027027
Int neuro; 3; 2; 1; 1.5; 0.2; 9.1044e-07; 0.011794
Int neuro; 1; 0; 1; inf; 1; 0; 0.0047425
Int neuro; 0; 2; 0; 0; -1; 1.0742e-22; 0
Int neuro; 1; 0; 0; inf; 1; 0; 1.0556e-51
Int neuro; 3; 0; 0; inf; 1; 0; 0.017494
Int neuro; 2; 1; 0; 2; 0.33333; 1.6578e-10; 0.0031724
Int neuro; 2; 1; 0; 2; 0.33333; 1.6578e-10; 0.0031724
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 2; 6; 0; 0.33333; -0.5; 0.00095532; 1.0556e-51
Int neuro; 3; 0; 1; inf; 1; 0; 1.9683e-22
Int neuro; 2; 1; 0; 2; 0.33333; 2.0663e-81; 0.00046281
Int neuro; 4; 3; 0; 1.3333; 0.14286; 0.027451; 0.020597
Int neuro; 0; 1; 0; 0; -1; 1.0742e-22; 0
Int neuro; 2; 2; 0; 1; 0; 0.0064008; 0.005987
Int neuro; 0; 2; 0; 0; -1; 1.6962e-22; 0
Int neuro; 1; 1; 0; 1; 0; 1.0742e-22; 3.1056e-23
Int neuro; 2; 5; 1; 0.4; -0.42857; 0.011565; 0.0012445
Int neuro; 2; 2; 0; 1; 0; 0.008292; 2.1112e-51
Int neuro; 1; 2; 0; 0.5; -0.33333; 2.0663e-81; 0.000385
Int neuro; 1; 0; 0; inf; 1; 0; 3.8466e-07
Int neuro; 2; 1; 0; 2; 0.33333; 2.6193e-51; 8.3272e-82
Int neuro; 0; 1; 0; 0; -1; 0.0013319; 0
Int neuro; 2; 0; 0; inf; 1; 0; 6.2112e-23
Int neuro; 0; 2; 0; 0; -1; 0.0064008; 0
Int neuro; 4; 3; 0; 1.3333; 0.14286; 0.0287; 0.014467
Int neuro; 1; 1; 0; 1; 0; 0.00019307; 8.3272e-82
Int neuro; 0; 2; 1; 0; -1; 0.0063525; 0
Int neuro; 1; 1; 0; 1; 0; 2.6193e-51; 6.8358e-23
Int neuro; 1; 0; 1; inf; 1; 0; 0.0026839
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 0; 2; 0; 0; -1; 0.0058241; 0
Int neuro; 5; 3; 0; 1.6667; 0.25; 0.003036; 0.012073
Int neuro; 4; 1; 1; 4; 0.6; 1.259e-22; 2.1112e-51
Int neuro; 0; 1; 0; 0; -1; 2.6193e-51; 0
Int neuro; 2; 2; 0; 1; 0; 0.014116; 0.022629
Int neuro; 0; 0; 0; inf; inf; 0.0027027; 0.0027027
Int neuro; 2; 2; 0; 1; 0; 0.0050689; 0.0047425
Int neuro; 1; 2; 0; 0.5; -0.33333; 2.1784e-06; 8.0329e-06
Int neuro; 4; 4; 0; 1; 0; 4.3603e-08; 8.6635e-06
Int neuro; 4; 4; 0; 1; 0; 2.2054e-06; 1.6079e-07
Int neuro; 0; 4; 0; 0; -1; 4.7142e-07; 0
Int neuro; 6; 0; 0; inf; 1; 0; 2.3428e-07
Int neuro; 0; 1; 0; 0; -1; 5.8909e-08; 0
Int neuro; 0; 1; 0; 0; -1; 5.0264e-05; 0
Int neuro; 4; 1; 0; 4; 0.6; 1.1764e-06; 0.00019658
Int neuro; 1; 0; 0; inf; 1; 0; 5.3239e-05
Int neuro; 5; 3; 0; 1.6667; 0.25; 0.00018392; 0.0001698
Int neuro; 3; 5; 0; 0.6; -0.25; 0.00023785; 0.00019971
Int neuro; 1; 4; 1; 0.25; -0.6; 6.5166e-05; 1.8864e-05
Int neuro; 3; 2; 0; 1.5; 0.2; 3.8902e-05; 8.3252e-05
Int neuro; 1; 0; 0; inf; 1; 0; 5.206e-08
Int neuro; 1; 3; 0; 0.33333; -0.5; 1.7985e-07; 7.415e-71
Int neuro; 2; 1; 0; 2; 0.33333; 4.0429e-08; 1.2622e-08
Int neuro; 2; 3; 0; 0.66667; -0.2; 2.201e-07; 2.104e-05
Int neuro; 3; 1; 0; 3; 0.5; 1.378e-07; 9.5877e-08
Int neuro; 5; 2; 0; 2.5; 0.42857; 1.9945e-06; 1.4798e-06
Int neuro; 4; 6; 0; 0.66667; -0.2; 0.00034874; 0.00046578
Int neuro; 8; 5; 0; 1.6; 0.23077; 0.00015727; 0.00015136
Int neuro; 3; 4; 0; 0.75; -0.14286; 0.00031147; 0.00013573
Int neuro; 2; 2; 0; 1; 0; 0.00010718; 0.00011645
Int neuro; 2; 4; 0; 0.5; -0.33333; 7.2683e-05; 5.3986e-05
Int neuro; 4; 4; 0; 1; 0; 2.4351e-06; 7.291e-06
Int neuro; 3; 6; 0; 0.5; -0.33333; 0.00052166; 4.6402e-06
Int neuro; 2; 4; 1; 0.5; -0.33333; 6.5166e-05; 1.8864e-05
Int neuro; 2; 1; 0; 2; 0.33333; 5.8909e-08; 6.4107e-07
Int neuro; 3; 6; 0; 0.5; -0.33333; 0.0010327; 0.0005218
Int neuro; 3; 5; 0; 0.6; -0.25; 2.775e-05; 1.9202e-06
Int neuro; 3; 3; 0; 1; 0; 0.00039244; 0.0004712
Int neuro; 0; 0; 0; inf; inf; 0.0026954; 0.0026954
Int neuro; 9; 2; 2; 4.5; 0.63636; 0.00067456; 0.0014598
Int neuro; 3; 1; 0; 3; 0.5; 2.5616e-70; 4.8486e-07
Int neuro; 2; 3; 0; 0.66667; -0.2; 0.00017165; 4.0519e-05
Int neuro; 4; 3; 2; 1.3333; 0.14286; 0.00040228; 0.00016412
Int neuro; 0; 0; 0; inf; inf; 0.0026954; 0.0026954
Int neuro; 0; 0; 0; inf; inf; 0.0026954; 0.0026954
Int neuro; 4; 3; 0; 1.3333; 0.14286; 1.4854e-05; 0.00022255
Int neuro; 1; 2; 0; 0.5; -0.33333; 7.3757e-05; 1.2168e-05
Int neuro; 6; 2; 1; 3; 0.5; 0.00051689; 0.0059336
Int neuro; 2; 5; 0; 0.4; -0.42857; 1.5137e-07; 8.9103e-07
Int neuro; 0; 0; 0; inf; inf; 0.0026954; 0.0026954
Int neuro; 1; 4; 0; 0.25; -0.6; 1.3573e-06; 7.415e-71
Int neuro; 1; 3; 0; 0.33333; -0.5; 3.0753e-06; 8.0329e-06
Int neuro; 4; 2; 0; 2; 0.33333; 2.796e-06; 8.5631e-05
Int neuro; 2; 3; 0; 0.66667; -0.2; 2.5908e-05; 7.6174e-05
Int neuro; 1; 0; 0; inf; 1; 0; 4.5525e-05
Int neuro; 1; 2; 0; 0.5; -0.33333; 6.7295e-05; 0.00046172
Int neuro; 5; 3; 0; 1.6667; 0.25; 0.0010412; 0.0010701
Int neuro; 4; 2; 0; 2; 0.33333; 4.2034e-05; 0.00014873
Int neuro; 3; 2; 0; 1.5; 0.2; 2.0987e-05; 8.2046e-06
Int neuro; 6; 4; 0; 1.5; 0.2; 0.00077933; 0.0021204
Int neuro; 1; 4; 2; 0.25; -0.6; 4.531e-05; 0.00066784
Int neuro; 2; 7; 0; 0.28571; -0.55556; 0.0023071; 1.3116e-05
Int neuro; 4; 1; 0; 4; 0.6; 0.00074095; 0.00062392
Int neuro; 4; 2; 0; 2; 0.33333; 1.3487e-06; 4.3673e-07
Int neuro; 3; 2; 0; 1.5; 0.2; 7.6213e-07; 9.1993e-06
Int neuro; 8; 4; 2; 2; 0.33333; 1.7295e-06; 3.8548e-06
Int neuro; 0; 4; 0; 0; -1; 0.00024216; 0
Int neuro; 4; 6; 0; 0.66667; -0.2; 0.0015951; 0.0025344
Int neuro; 0; 4; 0; 0; -1; 4.5072e-05; 0
Int neuro; 0; 0; 0; inf; inf; 0.0026954; 0.0026954
Int neuro; 5; 3; 0; 1.6667; 0.25; 0.000469; 0.0022819
Int neuro; 5; 3; 1; 1.6667; 0.25; 0.0022695; 0.0014871
Int neuro; 3; 5; 0; 0.6; -0.25; 0.0018074; 0.00080124
Int neuro; 0; 1; 0; 0; -1; 2.5616e-70; 0
Int neuro; 2; 2; 0; 1; 0; 0.0022726; 1.1108e-06
Int neuro; 0; 0; 0; inf; inf; 0.0026954; 0.0026954
Int neuro; 0; 3; 1; 0; -1; 0.0020089; 0
Int neuro; 0; 5; 0; 0; -1; 0.0022137; 0
Int neuro; 1; 1; 1; 1; 0; 0.00037955; 0.00065697
Int neuro; 2; 2; 0; 1; 0; 3.6168e-06; 1.3047e-05
Int neuro; 6; 3; 1; 2; 0.33333; 6.1767e-06; 2.0194e-06
Int neuro; 0; 0; 0; inf; inf; 0.0026954; 0.0026954
Int neuro; 3; 1; 0; 3; 0.5; 3.9574e-07; 1.4094e-05
Int neuro; 0; 3; 1; 0; -1; 1.6693e-06; 0
Int neuro; 1; 0; 0; inf; 1; 0; 0.00065785
Int neuro; 4; 2; 0; 2; 0.33333; 0.00038869; 0.0029364
Int neuro; 1; 2; 1; 0.5; -0.33333; 1.0954e-06; 5.0063e-07
Int neuro; 3; 2; 0; 1.5; 0.2; 0.016682; 0.0012543
Int neuro; 4; 6; 1; 0.66667; -0.2; 0.0039807; 0.0018447
Int neuro; 6; 8; 1; 0.75; -0.14286; 0.0059035; 0.0028045
Int neuro; 6; 3; 1; 2; 0.33333; 0.030744; 0.060406
