Group;  cell;  Dli; abs; perc
Int astro; 123; 12; -0.022071; -5.924
Int astro; 123; 4; 0.012545; 6.5918
Int astro; 123; 14; 0.015782; 17.2248
Int astro; 125; 182; 0.62213; 8.9569
Int astro; 125; 36; 0.51045; 8.7952
Int astro; 125; 78; 0.25779; 7.6187
Int astro; 125; 81; 1.6326; 51.0791
Int astro; 125; 84; 0.32727; 12.0624
Int astro; 127; 51; 2.0821; 25.9843
Int astro; 127; 42; 1.9154; 25.0491
Int astro; 127; 36; 1.4183; 20.6124
Int astro; 127; 38; 1.3988; 21.2915
Int astro; 127; 42; 0.63225; 10.0161
Int astro; 127; 39; 1.3182; 22.9832
Int astro; 127; 52; 0.42324; 8.3065
Int astro; 127; 38; 0.33865; 9.4185
Int astro; 127; 41; 0.42015; 13.042
Int astro; 127; 62; 0.26352; 9.321
Int astro; 127; 38; 0.1203; 4.8165
Int astro; 127; 26; 0.00082541; 0.03673
Int astro; 127; 28; 0.29268; 15.2801
Int astro; 127; 39; 0.39036; 22.174
Int astro; 127; 27; 0.11669; 7.0677
Int astro; 127; 28; 0.14756; 9.6011
Int astro; 127; 69; 0.77651; 55.7614
Int astro; 127; 51; 0.66878; 55.8476
Int astro; 127; 24; 0.1195; 11.599
Int astro; 127; 39; 0.060209; 6.274
Int astro; 127; 21; 0.054887; 7.0607
Int astro; 127; 23; 0.023943; 3.2094
Int astro; 128; 77; 2.0025; 17.0244
Int astro; 128; 81; 1.3862; 12.243
Int astro; 128; 79; 0.49715; 8.193
Int astro; 128; 74; 0.27969; 5.532
Int astro; 128; 40; 0.49272; 11.8836
Int astro; 128; 31; 0.27312; 7.9782
Int astro; 128; 46; 1.3033; 40.2517
Int astro; 128; 38; 0.1681; 5.742
Int astro; 128; 49; 0.19969; 7.1239
Int astro; 128; 36; 0.49725; 19.7648
Int astro; 128; 43; 0.083515; 3.4532
Int astro; 129; 50; 1.6905; 21.737
Int astro; 129; 63; 0.54145; 8.6279
Int astro; 129; 67; 1.4277; 26.5894
Int astro; 129; 68; 0.27501; 5.6155
Int astro; 129; 35; 0.88306; 20.2284
Int astro; 129; 57; 0.99282; 29.0372
Int astro; 129; 36; 0.22839; 6.8157
Int astro; 129; 32; 1.062; 32.2859
Int astro; 129; 63; 0.71718; 22.7002
Int astro; 129; 48; 0.70376; 24.1258
Int astro; 129; 35; 0.46794; 17.2501
Int astro; 130; 41; 1.5993; 15.5328
Int astro; 130; 48; 1.4208; 14.0112
Int astro; 130; 61; 2.0905; 21.1701
Int astro; 130; 46; 1.6592; 17.0294
Int astro; 130; 38; 1.0599; 11.4404
Int astro; 130; 67; 0.54086; 6.6057
Int astro; 130; 42; 0.48112; 7.0952
Int astro; 130; 41; 0.27464; 5.0382
Int astro; 130; 138; 0.60359; 13.0546
Int astro; 131; 10; 1.5559; 21.0476
Int astro; 131; 11; 1.1359; 15.612
Int astro; 131; 10; 0.71984; 10.1417
Int astro; 131; 15; 0.45833; 6.7077
Int astro; 131; 11; 0.10233; 1.6632
Int astro; 131; 13; 0.0088644; 0.17104
Int astro; 131; 15; 0.16497; 3.4678
Int astro; 131; 23; 0.12943; 3.1411
Int astro; 131; 15; 0.016336; 0.46169
Int astro; 131; 14; 0.002363; 0.069546
Int astro; 131; 23; 0.13022; 4.2937
Int astro; 131; 20; 0.15173; 6.3776
Int astro; 131; 14; 0.027499; 1.7496
Int astro; 131; 14; -2.2173e-05; -0.0015747
Int astro; 131; 20; 0.21345; 17.9745
Int astro; 131; 23; -0.054206; -7.4201
Int astro; 131; 61; 0.74796; 170.4135
Int astro; 131; 25; 0.14624; 71.5355
Int astro; 131; 24; 0.057629; 92.4391
Int astro; 132; 45; 0.40257; 7.8604
Int astro; 132; 62; 0.59359; 16.3787
Int astro; 132; 51; 1.8206; 54.1256
Int astro; 133; 125; 1.7132; 16.1736
Int astro; 133; 67; 4.245; 65.2082
Int astro; 133; 22; 1.6284; 25.5853
Int astro; 133; 63; 1.2595; 19.9126
Int astro; 133; 45; 0.93604; 15.594
Int astro; 134; 53; 0.90105; 12.4776
Int astro; 134; 97; 0.37089; 5.9577
Int astro; 134; 68; 0.69543; 14.2071
Int astro; 134; 63; 0.90048; 18.8151
Int astro; 135; 60; 1.5769; 9.6518
Int astro; 136; 61; 0.34749; 8.3562
Int astro; 136; 35; 0.93654; 24.44
Int astro; 136; 48; 0.67526; 18.3797
Int astro; 136; 49; 0.86595; 25.7018
Int astro; 136; 29; 0.34493; 11.5275
Int astro; 136; 65; 0.49288; 17.7602
Int astro; 136; 39; 0.16018; 6.3063
Int astro; 136; 39; 0.72183; 29.8053
Int astro; 136; 41; 0.72989; 30.6529
Int astro; 136; 32; 0.30963; 14.1201
Int astro; 136; 47; 0.64074; 31.7899
Int astro; 136; 39; 0.11496; 7.4688
Int astro; 136; 56; 0.48257; 46.2794
Int astro; 136; 39; 0.11935; 13.9618
Int astro; 136; 51; 0.48038; 66.3137
Int astro; 138; 59; 0.2224; 5.8098
Int astro; 138; 45; 0.13195; 5.9122
Int astro; 138; 29; 0.19593; 9.8036
Int astro; 138; 25; 0.17452; 10.3643
Int astro; 138; 25; 0.050733; 3.2266
Int astro; 138; 20; 0.11261; 7.8261
Int astro; 138; 26; 0.16936; 13.0113
Int astro; 138; 64; 0.48844; 47.9084
Int astro; 138; 43; 0.078855; 11.0198
Int astro; 138; 44; 0.12566; 21.0304
Int astro; 138; 26; 0.014493; 2.8236
Int astro; 138; 23; -0.015432; -3.2426
Int astro; 138; 23; 0.011111; 2.4751
Int astro; 138; 25; 0.11375; 26.9423
Int astro; 138; 16; 0.041054; 9.9518
Int astro; 138; 25; 0.013742; 3.3763
Int astro; 139; 95; 1.8102; 42.2752
Int astro; 139; 62; 1.1692; 31.3654
Int astro; 139; 100; 0.50061; 20.8403
Int astro; 139; 16; -0.010393; -0.52685
Int astro; 139; 111; 0.67487; 38.8422
Int astro; 139; 58; 0.59852; 42.4548
Int astro; 139; 47; 0.58382; 54.0358
Int astro; 139; 22; 0.00081164; 0.09273
Int astro; 139; 124; 0.42431; 80.4384
Int astro; 139; 60; 0.18228; 51.0326
Int astro; 139; 71; 0.27977; 111.0959
Int astro; 139; 89; 0.22868; 122.2937
Int astro; 139; 5; -0.056617; -34.0127
Int astro; 139; 51; 0.30466; 247.008
Int astro; 139; 56; 0.53861; 537.2418
Int astro; 140; 116; 0.64895; 21.1046
Int astro; 140; 22; 0.12951; 4.8332
Int astro; 140; 67; 0.15807; 6.5003
Int astro; 140; 31; 0.16742; 8.0929
Int astro; 140; 39; 1.206; 64.4402
Int astro; 140; 30; 0.056027; 3.401
Int astro; 140; 30; 0.24109; 15.6016
Int astro; 140; 47; 2.0356; 138.7035
Int astro; 140; 43; 0.19189; 15.0502
Int astro; 140; 46; 0.10847; 9.8075
Int astro; 140; 66; 0.41399; 43.9581
Int astro; 140; 34; 0.082453; 9.4976
Int astro; 140; 16; 0.72941; 88.7365
Int astro; 141; 55; 0.72418; 12.3123
Int astro; 141; 50; 0.39031; 6.9195
Int astro; 141; 32; 0.38626; 7.2804
Int astro; 141; 38; 0.63553; 12.6355
Int astro; 141; 51; 0.69296; 15.0687
Int astro; 141; 36; 0.77472; 17.6747
Int astro; 141; 23; 0.69569; 16.3879
Int astro; 141; 51; 0.63641; 15.7675
Int astro; 141; 57; 0.66482; 17.7071
Int astro; 141; 20; 0.19817; 5.9292
Int astro; 141; 42; 0.21687; 7.4991
Int astro; 141; 20; 0.20825; 8.2032
Int astro; 141; 52; 0.10759; 4.7095
Int astro; 141; 32; 0.13435; 6.7284
Int astro; 141; 21; 0.094859; 5.1224
Int astro; 141; 33; 0.21175; 12.5636
Int astro; 141; 25; 0.080048; 5.1795
Int astro; 141; 21; 0.16832; 11.7323
Int astro; 141; 42; 0.51837; 40.504
Int astro; 141; 38; 0.081294; 11.2555
Int astro; 141; 12; -0.072611; -10.9741
Int astro; 141; 30; 0.13423; 23.918
Int astro; 141; 36; 0.016281; 3.3172
Int astro; 141; 37; 0.013753; 3.2511
Int astro; 141; 16; 0.042201; 10.493
Int astro; 142; 85; 1.8218; 15.139
Int astro; 142; 49; 1.2998; 12.2949
Int astro; 142; 71; 0.42674; 7.7571
Int astro; 142; 100; 0.69237; 14.4978
Int astro; 142; 79; 0.51702; 12.1915
Int astro; 143; 128; 2.4487; 15.0982
Int astro; 143; 39; 1.49; 10.3653
Int astro; 143; 175; 0.70262; 5.8228
Int astro; 143; 35; 0.75652; 7.1864
Int astro; 143; 67; 2.0252; 21.9115
Int astro; 143; 96; 0.5333; 6.1736
Int astro; 144; 67; 1.2606; 9.6273
Int astro; 144; 51; 1.471; 11.7701
Int astro; 144; 41; 1.0655; 10.0437
Int astro; 144; 60; 0.6895; 6.7682
Int astro; 144; 31; 1.497; 14.9262
Int astro; 144; 72; 0.67153; 7.5834
Int astro; 145; 24; 0.9171; 13.9577
Int astro; 145; 35; 0.53942; 9.7922
Int astro; 145; 35; 0.60764; 11.7394
Int astro; 145; 43; 0.35061; 7.3958
Int astro; 145; 29; 0.43441; 9.953
Int astro; 145; 46; 0.3239; 8.844
Int astro; 145; 23; 0.11509; 3.5384
Int astro; 145; 28; 0.60769; 21.0203
Int astro; 145; 35; 0.42128; 16.1976
Int astro; 145; 39; 0.32513; 13.7562
Int astro; 145; 31; 0.36327; 16.7903
Int astro; 145; 23; 0.20362; 10.2241
Int astro; 145; 24; 0.096814; 5.3345
Int astro; 145; 40; 0.36294; 22.0089
Int astro; 145; 74; 0.35056; 25.2812
Int astro; 145; 48; 0.22343; 20.4806
Int astro; 145; 42; 0.32969; 36.1002
Int astro; 145; 55; 0.72271; 98.2424
Int astro; 145; 22; 0.052808; 8.8007
Int astro; 145; 17; 0.015523; 2.9058
Int astro; 145; 33; 0.12871; 28.2443
Int astro; 145; 23; 0.11382; 30.2786
Int astro; 145; 16; 0.052299; 16.4855
Int astro; 145; 38; 0.42147; 186.2334
Int astro; 145; 20; 0.14951; 79.8806
Int astro; 145; 9; 0.034211; 22.0473
Int astro; 145; 7; 0.013051; 9.8744
Int astro; 145; 2; -0.03736; -39.8354
Int astro; 146; 117; 0.54664; 7.0004
Int astro; 146; 77; 0.78542; 11.2995
Int astro; 146; 111; 0.71987; 11.0053
Int astro; 148; 80; 1.6216; 11.9961
Int astro; 148; 76; 0.81234; 6.0684
Int astro; 148; 92; 0.43114; 3.129
Int astro; 148; 58; 2.8078; 19.1039
Int astro; 148; 31; 1.7314; 11.5092
Int astro; 148; 50; 1.4777; 9.9193
Int astro; 148; 44; 0.85401; 6.0823
Int astro; 148; 61; 0.93522; 6.9123
Int astro; 148; 39; 2.027; 15.2453
Int astro; 148; 54; 1.3328; 10.1688
Int astro; 148; 31; 2.1448; 16.4367
Int astro; 148; 41; 1.814; 14.8363
Int astro; 148; 66; 0.87157; 7.4738
Int astro; 149; 54; 0.40947; 7.6245
Int astro; 149; 47; 0.24051; 6.7875
Int astro; 149; 55; 0.14482; 6.025
Int astro; 149; 34; 0.17371; 7.703
Int astro; 149; 34; 0.08787; 4.0189
Int astro; 149; 51; 0.55936; 26.0451
Int astro; 149; 29; 0.31384; 14.9774
Int astro; 149; 36; 2.2594; 111.4367
Int astro; 149; 38; 0.35697; 18.4238
Int astro; 149; 41; 0.097525; 5.4102
Int astro; 149; 73; 0.2264; 13.5394
Int astro; 150; 37; 0.27878; 6.493
Int astro; 150; 41; 0.10821; 3.4575
Int astro; 150; 67; 1.6809; 65.7459
Int astro; 150; 62; 0.51566; 21.3658
Int astro; 150; 37; 0.10793; 4.636
Int astro; 151; 4; 1.9594; 32.4096
Int astro; 151; 7; 1.7234; 28.694
Int astro; 151; 56; 0.71866; 12.3881
Int astro; 151; 25; 1.1202; 21.0344
Int astro; 151; 13; 0.30396; 6.0633
Int astro; 151; 30; 0.27448; 5.8896
Int astro; 151; 56; 0.89313; 23.3627
Int astro; 151; 9; 0.12176; 3.6903
Int astro; 151; 17; 0.27052; 9.0818
Int astro; 151; 13; 0.089935; 3.2196
Int astro; 151; 16; -0.015363; -0.59745
Int astro; 151; 82; 0.80105; 37.1246
Int astro; 151; 19; 0.036463; 2.2819
Int astro; 151; 21; 0.15683; 12.3264
Int astro; 151; 28; 0.50251; 44.665
Int astro; 151; 70; 1.0967; 145.1346
Int astro; 151; 49; 0.1092; 24.9184
Int astro; 151; 12; 0.015195; 4.3869
Int astro; 151; 74; 1.3063; 1086.0708
Int astro; 151; 17; 0.37911; -4835.4155
Int astro; 151; 11; 0.69582; -166.8441
Int astro; 152; 21; 1.0665; 18.2307
Int astro; 152; 81; 2.474; 47.642
Int astro; 152; 33; 0.19632; 4.5648
Int astro; 152; 14; -0.022577; -0.55789
Int astro; 152; 43; 0.19443; 5.2787
Int astro; 152; 64; 1.1151; 32.6602
Int astro; 152; 101; 2.9792; 165.4011
Int astro; 152; 167; 3.7523; 480.9318
Int astro; 152; 21; -0.20571; -33.1961
Int astro; 152; 114; 3.1563; 629.9444
Int astro; 152; 19; 0.33939; 72.2986
Int astro; 152; 55; 0.17111; 49.9683
Int astro; 153; 51; 1.2594; 18.014
Int astro; 153; 48; 0.97547; 14.9126
Int astro; 153; 53; 0.53772; 8.9677
Int astro; 153; 48; 0.41591; 7.5533
Int astro; 153; 56; 0.41964; 11.4618
Int astro; 153; 53; 0.42467; 13.7273
Int astro; 153; 48; 0.15325; 5.5621
Int astro; 153; 33; 0.18569; 7.2103
Int astro; 153; 61; 0.31399; 14.1621
Int astro; 153; 42; 0.48764; 25.2908
Int astro; 153; 44; 0.12277; 7.5921
